"","ID","Ptt","HistType","Date","Time.Offset","Count","NumBins","Sum","0-1 m","1-2 m","2-4 m","4-5 m","5-6 m","6-10 m","10-20 m","20-50 m","50-100 m","100-200 m","200-300 m","300-500 m","500-700 m",">700 m"
"1920",236173,128160,"TAD",42254.75,215,3,9,100,19,12.6,24.7,11.3,3.9,15,13,0,0,NA,NA,NA,NA,NA
"1921",236174,128160,"TAD",42255,215,3,9,100,19,16,18.4,6.9,3.9,23.9,11,0,0,NA,NA,NA,NA,NA
"1922",236175,128160,"TAD",42255.25,215,1,9,100,25,18.4,13.4,7,3.5,12.4,19,0.4,0,NA,NA,NA,NA,NA
"1923",236176,128160,"TAD",42255.5,215,3,9,100,17,15.3,14.2,3.1,1.7,5.2,42,0.2,0,NA,NA,NA,NA,NA
"1924",236177,128160,"TAD",42255.75,215,2,9,100,28,19,16.4,4.3,2.4,6.1,23,0,0,NA,NA,NA,NA,NA
"1925",236178,128160,"TAD",42256.25,215,5,9,100,19,14.1,20.1,10.1,6.2,15.7,14,0,0,NA,NA,NA,NA,NA
"1926",236179,128160,"TAD",42256.75,215,6,9,100,21,13.6,16,9.1,4.5,12.2,22,0.8,0,NA,NA,NA,NA,NA
"1927",236180,128160,"TAD",42257,215,1,9,100,17,9.6,7.8,6.9,5.4,17.1,35,0.4,0,NA,NA,NA,NA,NA
"1928",236181,128160,"TAD",42257.25,216,2,9,100,17,11.5,11.9,7.2,4.2,15.7,25,6.7,0,NA,NA,NA,NA,NA
"1929",236182,128160,"TAD",42257.5,216,3,9,100,21,9.3,6.8,3.9,2.4,6.3,19,30.5,0,NA,NA,NA,NA,NA
"1930",236183,128160,"TAD",42257.75,216,3,9,100,32,12.4,7.6,4,2.8,8.6,21,10.7,0,NA,NA,NA,NA,NA
"1931",236184,128160,"TAD",42258,216,1,9,100,29,18.5,13.9,5.8,2.8,12.9,15,1,0,NA,NA,NA,NA,NA
"1932",236185,128160,"TAD",42258.25,216,7,9,100,16,8.9,8.5,5.8,2.8,8.9,42,6.1,0,NA,NA,NA,NA,NA
"1933",236186,128160,"TAD",42258.5,216,2,9,100,23,9.6,5.1,2.5,1.1,5.4,27,25,0,NA,NA,NA,NA,NA
"1934",236187,128160,"TAD",42258.75,216,2,9,100,27,16.3,8.8,4.4,3.2,13.2,16,9.7,0,NA,NA,NA,NA,NA
"1935",236188,128160,"TAD",42259,216,1,9,100,23,10.2,15.6,13.2,8.2,16.2,13,0,0,NA,NA,NA,NA,NA
"1936",236189,128160,"TAD",42259.25,216,3,9,100,21,14.2,19.4,8.1,2.8,7.2,26,0.3,0,NA,NA,NA,NA,NA
"1937",236190,128160,"TAD",42259.5,216,3,9,100,21,16.8,10.7,8.2,3.8,12.2,26,0.3,0,NA,NA,NA,NA,NA
"1938",236191,128160,"TAD",42259.75,216,3,9,100,37,9.1,7.6,6.3,3.5,12.5,19,3.2,0,NA,NA,NA,NA,NA
"1939",236192,128160,"TAD",42260,216,2,9,100,28,14.1,17.3,10.1,3.9,13.2,12,0,0,NA,NA,NA,NA,NA
"1940",236193,128160,"TAD",42260.25,216,1,9,100,18,8,15.1,16,8.1,14.9,19,0,0,NA,NA,NA,NA,NA
"1941",236194,128160,"TAD",42260.5,216,3,9,100,20,10.8,19.3,9.8,4.4,12.9,22,0,0,NA,NA,NA,NA,NA
"1942",236195,128160,"TAD",42260.75,216,3,9,100,19,8.6,7.2,7.8,3.7,9.5,35,7.8,0,NA,NA,NA,NA,NA
"1943",236196,128160,"TAD",42261,216,1,9,100,13,8.6,14.2,10.1,9.2,24.7,19,0.1,0,NA,NA,NA,NA,NA
"1944",236197,128160,"TAD",42261.25,216,3,9,100,17,6.1,6.7,5,4.6,22.5,24,13.3,0,NA,NA,NA,NA,NA
"1945",236198,128160,"TAD",42261.5,217,5,9,100,22,8.9,14,7.9,4,23.1,19,0,0,NA,NA,NA,NA,NA
"1946",236199,128160,"TAD",42261.75,217,2,9,100,13,7.6,5.8,8.1,7.9,47.5,10,0,0,NA,NA,NA,NA,NA
"1947",236200,128160,"TAD",42262.25,217,2,9,100,42,13,7.4,4.6,3.5,8.5,11,8.7,0,NA,NA,NA,NA,NA
"1948",236201,128160,"TAD",42262.75,217,2,9,100,48,11.1,3.9,1.9,0.9,3.5,11,18.8,0,NA,NA,NA,NA,NA
"1949",236202,128160,"TAD",42263,217,5,9,100,19,14.9,9.7,7.2,4.2,6.8,20,17,0,NA,NA,NA,NA,NA
"1950",236203,128160,"TAD",42263.25,217,4,9,100,18,7.2,12.4,7.6,4.4,13.3,37,0,0,NA,NA,NA,NA,NA
"1951",236204,128160,"TAD",42263.5,217,2,9,100,18,7.8,10.3,12.3,10.9,22.1,15,3,0,NA,NA,NA,NA,NA
"1952",236205,128160,"TAD",42263.75,217,1,9,100,17,5.3,8.2,17.6,12.8,20.5,18,0,0,NA,NA,NA,NA,NA
"1953",236206,128160,"TAD",42264,217,2,9,100,21,9.3,9.9,6.1,4.3,17.2,26,5.7,0,NA,NA,NA,NA,NA
"1954",236207,128160,"TAD",42264.75,217,4,9,100,22,10,19.3,12.1,5.6,19.2,11,0.1,0,NA,NA,NA,NA,NA
"1955",236208,128160,"TAD",42265,217,3,9,100,16,7.6,7.6,3.5,3,15.6,36,10,0,NA,NA,NA,NA,NA
"1956",236209,128160,"TAD",42265.25,217,2,9,100,23,10.8,9.7,6.4,3.3,12.9,32,0,0,NA,NA,NA,NA,NA
"1957",236210,128160,"TAD",42265.5,217,4,9,100,20,16.5,18.6,6.5,2.8,11.5,23,0.1,0,NA,NA,NA,NA,NA
"1958",236211,128160,"TAD",42265.75,218,3,9,100,24,6.5,4,1.9,1.9,5.7,21,33.2,0,NA,NA,NA,NA,NA
"1959",236212,128160,"TAD",42266,218,3,9,100,35,13.1,12.4,6.5,3.5,10.2,14,4.3,0,NA,NA,NA,NA,NA
"1960",236213,128160,"TAD",42266.25,218,3,9,100,28,10.3,16.5,6.5,3.1,14.8,16,3.9,0,NA,NA,NA,NA,NA
"1961",236214,128160,"TAD",42266.5,218,4,9,100,33,11,7.1,4.5,2.6,10.6,17,14,0,NA,NA,NA,NA,NA
"1962",236215,128160,"TAD",42267,218,1,9,100,31,9.7,15.6,9,7.5,18.2,4,4.2,0,NA,NA,NA,NA,NA
"1963",236216,128160,"TAD",42267.25,218,1,9,100,26,9.4,9.3,6.5,4.4,13.6,17,13.6,0,NA,NA,NA,NA,NA
"1964",236217,128160,"TAD",42267.5,218,4,9,100,20,6.1,10.4,5.2,3,12.8,35,6.7,0,NA,NA,NA,NA,NA
"1965",236218,128160,"TAD",42267.75,218,6,9,100,24,12.9,6.4,3.9,2.5,7.4,20,22.9,0,NA,NA,NA,NA,NA
"1966",236219,128160,"TAD",42268,218,6,9,100,31,9,5.7,2.6,2.1,5.4,12,30.7,0.8,NA,NA,NA,NA,NA
"1967",236220,128160,"TAD",42268.25,218,4,9,100,23,10.2,15.5,9,5.6,18.1,14,3.4,0,NA,NA,NA,NA,NA
"1968",236221,128160,"TAD",42268.5,218,1,9,100,44,9.7,7.2,2.8,1.7,4.5,21,8,0,NA,NA,NA,NA,NA
"1969",236222,128160,"TAD",42268.75,218,3,9,100,59,10.3,3.6,1.9,1.7,4.7,7,10.3,0.3,NA,NA,NA,NA,NA
"1970",236223,128160,"TAD",42269,218,4,9,100,34,12.9,21.3,10.4,3.6,6.9,8,2.2,0,NA,NA,NA,NA,NA
"1971",236224,128160,"TAD",42269.25,218,5,9,100,19,7.5,20.6,7.9,3.9,10.4,29,0,0,NA,NA,NA,NA,NA
"1972",236225,128160,"TAD",42269.5,218,2,9,100,15,4.2,5.8,5.4,4.7,28,30,6.7,0,NA,NA,NA,NA,NA
"1973",236226,128160,"TAD",42269.75,218,6,9,100,19,6.5,3.2,1.5,1.3,4.1,14,47.1,2.8,NA,NA,NA,NA,NA
"1974",236227,128160,"TAD",42270,219,4,9,100,18,10.6,6.3,2.6,1.9,8.6,24,26.8,0,NA,NA,NA,NA,NA
"1975",236228,128160,"TAD",42270.25,219,1,9,100,30,11.3,7.1,4.6,3.1,6.8,26,10.6,0,NA,NA,NA,NA,NA
"1976",236229,128160,"TAD",42270.5,219,2,9,100,13,4.5,6.1,3.9,3.9,26,41,0.4,0,NA,NA,NA,NA,NA
"1977",236230,128160,"TAD",42270.75,219,4,9,100,30,17.9,9,4.4,2.5,7.5,16,11.3,0,NA,NA,NA,NA,NA
"1978",236231,128160,"TAD",42271,219,2,9,100,31,16.4,9.3,3.9,1.8,7.4,12,18.1,0,NA,NA,NA,NA,NA
"1979",236232,128160,"TAD",42271.5,219,4,9,100,23,11.8,11.5,9,5.4,7.5,4,26.5,0,NA,NA,NA,NA,NA
"1980",236233,128160,"TAD",42271.75,219,4,9,100,17,10.7,8.4,7.2,5.7,21,22,7.8,0,NA,NA,NA,NA,NA
"1981",236234,128160,"TAD",42272,219,2,9,100,11,6.1,6.1,6,7.9,30.1,31,1.3,0,NA,NA,NA,NA,NA
"1982",236235,128160,"TAD",42272.25,219,3,9,100,20,7.1,8.5,8.1,4.9,22.8,25,3.3,0,NA,NA,NA,NA,NA
"1983",236236,128160,"TAD",42272.5,219,1,9,100,19,7.4,3.9,2,1.7,6.5,22,37.1,0,NA,NA,NA,NA,NA
"1984",236237,128160,"TAD",42272.75,219,2,9,100,26,12.6,11.1,7.4,5,9.2,7,20.4,1,NA,NA,NA,NA,NA
"1985",236238,128160,"TAD",42273,219,3,9,100,26,10.7,16.6,10.3,5.7,14.6,13,1.8,0,NA,NA,NA,NA,NA
"1986",236239,128160,"TAD",42273.25,219,2,9,100,41,11.5,7.2,2.4,1.3,4.8,31,0,0,NA,NA,NA,NA,NA
"1987",236240,128160,"TAD",42274,219,1,9,100,19,13.4,17,8.6,4.7,13.2,13,10.5,0,NA,NA,NA,NA,NA
"1988",236241,128160,"TAD",42274.75,220,3,9,100,38,13.5,7.1,2,1.5,6.3,8,21,2.2,NA,NA,NA,NA,NA
"1989",236242,128160,"TAD",42275.25,220,3,9,100,22,6.3,5.7,3.9,4.6,21.8,29,5.6,0,NA,NA,NA,NA,NA
"1990",236243,128160,"TAD",42275.5,220,3,9,100,16,5.7,11.3,6.8,4.7,21.3,27,6.3,0,NA,NA,NA,NA,NA
"1991",236244,128160,"TAD",42275.75,220,2,9,100,16,6.9,6.3,6.9,11.9,42.1,10,0,0,NA,NA,NA,NA,NA
"1992",236245,128160,"TAD",42276,220,2,9,100,11,5.1,5.6,7.5,6.4,29.9,32,0.7,0,NA,NA,NA,NA,NA
"1993",236246,128160,"TAD",42276.5,220,2,9,100,20,4.2,7.2,4.7,3.2,22.3,33,4.6,0,NA,NA,NA,NA,NA
"1994",236247,128160,"TAD",42276.75,220,1,9,100,27,10.3,5.7,5.3,3.3,12.6,20,14.8,0,NA,NA,NA,NA,NA
"1995",236248,128160,"TAD",42277,220,2,9,100,18,6.7,4.8,2.4,1.7,11.3,41,12.2,0,NA,NA,NA,NA,NA
"1996",236249,128160,"TAD",42277.25,220,1,9,100,14,5.6,4.6,4.1,2.8,15.2,41,11.9,0,NA,NA,NA,NA,NA
"1997",236250,128160,"TAD",42277.75,220,1,9,100,21,13.1,4.4,1.5,1.4,6.3,17,33.1,1,NA,NA,NA,NA,NA
"1998",236251,128160,"TAD",42278,220,1,9,100,21,9.7,17.6,11.4,7.8,24,7,0.4,0,NA,NA,NA,NA,NA
"1999",236252,128160,"TAD",42278.5,221,1,9,100,33,23.3,13.7,4,2.9,9,14,0,0,NA,NA,NA,NA,NA
"2000",236253,128160,"TAD",42278.75,221,2,9,100,33,11,10.6,8.5,8.1,22.6,5,0.1,0,NA,NA,NA,NA,NA
"2001",236254,128160,"TAD",42279,221,3,9,100,28,22.3,9.7,3.2,3.1,8.5,25,0,0,NA,NA,NA,NA,NA
"2002",236255,128160,"TAD",42279.25,221,1,9,100,21,6.5,7.3,6.4,5.7,22.6,22,8.2,0,NA,NA,NA,NA,NA
"2003",236256,128160,"TAD",42279.75,221,1,9,100,24,7.4,12.2,16.5,6.8,15.4,17,0,0,NA,NA,NA,NA,NA
"2004",236257,128160,"TAD",42280.5,221,3,9,100,32,23.6,19.6,4.7,2.6,16.5,0,0,0,NA,NA,NA,NA,NA
"2005",236258,128160,"TAD",42280.75,221,2,9,100,55,29.2,13.9,1.2,0,0,0,0,0,NA,NA,NA,NA,NA
"2006",236259,128160,"TAD",42281.25,221,1,9,100,19,17.8,22.1,7.5,4.5,10.1,17,1.4,0,NA,NA,NA,NA,NA
"2007",236260,128160,"TAD",42281.75,221,2,9,100,25,19.2,28.9,11.1,3.2,6.1,6,0.1,0,NA,NA,NA,NA,NA
"2008",236261,128160,"TAD",42282,221,1,9,100,14,9.6,11.2,6.7,4.7,19.7,31,1.9,0,NA,NA,NA,NA,NA
"2009",236262,128160,"TAD",42282.75,222,2,9,100,23,21.9,22.6,11.8,4.2,6.1,9,0.4,0,NA,NA,NA,NA,NA
"2010",236263,128160,"TAD",42283.75,222,2,9,100,37,14.4,17,12.8,8.7,9.8,0,0,0,NA,NA,NA,NA,NA
"2011",236264,128160,"TAD",42284.5,222,1,9,100,22,13.5,18,11.3,5.3,23.1,6,0,0,NA,NA,NA,NA,NA
"2012",236265,128160,"TAD",42284.75,222,2,9,100,24,13.5,19.3,9.6,4.7,13.2,14,0.4,0,NA,NA,NA,NA,NA
"2013",237369,128161,"TAD",42195.91667,93,44,10,100,92,5.9,1.3,0,0.4,0.4,0,0,0,0,NA,NA,NA,NA
"2014",237370,128161,"TAD",42196,93,12,10,100,64,14.1,14.1,2.8,1.4,2.5,1,0,0,0,NA,NA,NA,NA
"2015",237371,128161,"TAD",42196.25,93,11,10,100,63,19.2,10.6,1.4,0.6,1.9,2,0.8,0,0,NA,NA,NA,NA
"2016",237372,128161,"TAD",42196.5,93,6,10,100,46,27,14.1,3,1.7,5,2,0,0,0,NA,NA,NA,NA
"2017",237373,128161,"TAD",42196.75,93,10,10,100,26,16.1,17.8,3.2,1.7,11.8,23,0,0,0,NA,NA,NA,NA
"2018",237374,128161,"TAD",42197,93,8,10,100,32,13.5,17,5.4,3.8,16.7,11,0,0,0,NA,NA,NA,NA
"2019",237375,128161,"TAD",42197.25,93,5,10,100,49,14.8,10.4,4.4,1.8,10.6,8,0,0,0,NA,NA,NA,NA
"2020",237376,128161,"TAD",42197.5,93,5,10,100,28,6.5,11.7,6.3,7.8,33.6,6,0,0,0,NA,NA,NA,NA
"2021",237377,128161,"TAD",42197.75,93,6,10,100,65,18.4,12.3,0.6,0.3,0.8,2,0.3,0,0,NA,NA,NA,NA
"2022",237378,128161,"TAD",42198,93,5,10,100,37,16.3,21.3,6.5,5.4,10.7,2,0,0,0,NA,NA,NA,NA
"2023",237379,128161,"TAD",42198.25,94,7,10,100,30,27.8,18.5,4,2.2,9.4,6,0.3,0,0,NA,NA,NA,NA
"2024",237380,128161,"TAD",42198.5,94,4,10,100,26,26.8,34.1,3.2,2.1,4.3,2,0,0,0,NA,NA,NA,NA
"2025",237381,128161,"TAD",42198.75,94,1,10,100,36,20.7,23.1,5,2.4,5.7,6,0.2,0,0,NA,NA,NA,NA
"2026",237382,128161,"TAD",42199,94,2,10,100,21,20.7,29,10.4,6.4,6,6,0.1,0,0,NA,NA,NA,NA
"2027",237383,128161,"TAD",42199.25,94,3,10,100,27,22.9,29,8.2,5.3,3.8,3,0,0,0,NA,NA,NA,NA
"2028",237384,128161,"TAD",42199.5,94,6,10,100,22,15.6,22.9,4.8,3.4,5.3,19,5.8,0,0,NA,NA,NA,NA
"2029",237385,128161,"TAD",42199.75,94,6,10,100,37,22.3,23.6,4.1,2.6,10,0,0,0,0,NA,NA,NA,NA
"2030",237386,128161,"TAD",42200,94,3,10,100,43,16.1,11.7,3.2,3.5,20.2,1,0,0,0,NA,NA,NA,NA
"2031",237387,128161,"TAD",42200.25,94,7,10,100,53,16.6,9.5,2.5,2.8,12.2,2,0,0,0,NA,NA,NA,NA
"2032",237388,128161,"TAD",42200.5,94,8,10,100,48,18.5,7.2,1.9,1.9,7.9,13,1.2,0,0,NA,NA,NA,NA
"2033",237389,128161,"TAD",42200.75,94,8,10,100,49,18.4,4.7,0.9,0.9,5.1,18,2.1,0,0,NA,NA,NA,NA
"2034",237390,128161,"TAD",42201,94,2,10,100,33,16.5,7.5,2.5,1.8,7.5,30,0.3,0,0,NA,NA,NA,NA
"2035",237391,128161,"TAD",42201.25,94,4,10,100,45,15.8,11.3,5,5.8,11.7,4,0.6,0,0,NA,NA,NA,NA
"2036",237392,128161,"TAD",42201.5,94,5,10,100,25,15.1,6.7,2.4,2.4,18.2,29,0,0,0,NA,NA,NA,NA
"2037",237393,128161,"TAD",42201.75,94,1,10,100,41,17.4,12.8,6.5,4.6,11.7,5,0,0,0,NA,NA,NA,NA
"2038",237394,128161,"TAD",42202.25,94,4,10,100,36,17.4,20.8,8.9,6.3,9.8,0,0,0,0,NA,NA,NA,NA
"2039",237395,128161,"TAD",42202.5,94,3,10,100,30,10.4,9.4,5.3,4.2,24.4,15,0,0,0,NA,NA,NA,NA
"2040",237396,128161,"TAD",42202.75,94,5,10,100,35,14.1,10,4.4,3.5,29.1,3,0,0,0,NA,NA,NA,NA
"2041",237397,128161,"TAD",42203,94,7,10,100,32,5,5.2,1.9,1.1,11.1,43,0,0,0,NA,NA,NA,NA
"2042",237398,128161,"TAD",42203.25,94,5,10,100,41,11.9,9.1,4.1,1.9,25.2,6,0,0,0,NA,NA,NA,NA
"2043",237399,128161,"TAD",42203.5,94,2,10,100,27,13.3,7.2,2,1.7,12,36,0,0,0,NA,NA,NA,NA
"2044",237400,128161,"TAD",42203.75,94,5,10,100,29,9.7,6.4,2.9,2.2,33.5,15,0,0,0,NA,NA,NA,NA
"2045",237401,128161,"TAD",42204,94,5,10,100,40,9.3,4.3,0.9,0.6,5,39,0,0,0,NA,NA,NA,NA
"2046",237402,128161,"TAD",42204.25,94,6,10,100,34,18.7,9.2,3.9,1.9,11,21,0,0,0,NA,NA,NA,NA
"2047",237403,128161,"TAD",42204.5,94,3,10,100,29,10.4,5.4,2.6,1.9,10.9,39,0,0,0,NA,NA,NA,NA
"2048",237404,128161,"TAD",42204.75,94,5,10,100,37,12.8,10,4.8,2.4,21,11,0,0,0,NA,NA,NA,NA
"2049",237405,128161,"TAD",42205,94,4,10,100,27,9.6,5.6,2.6,2.8,28.5,23,0,0,0,NA,NA,NA,NA
"2050",237406,128161,"TAD",42205.25,94,1,10,100,50,12.7,8.8,3,1.8,4.4,18,0,0,0,NA,NA,NA,NA
"2051",237407,128161,"TAD",42205.5,94,3,10,100,31,11.2,10.1,4.3,2.9,8.4,26,4.4,0,0,NA,NA,NA,NA
"2052",237408,128161,"TAD",42205.75,94,5,10,100,45,12.5,12.1,0.9,1.5,13.8,11,1.5,0,0,NA,NA,NA,NA
"2053",237409,128161,"TAD",42206,94,7,10,100,42,28.4,20.2,1.1,0.7,3.3,3,0,0,0,NA,NA,NA,NA
"2054",237410,128161,"TAD",42206.25,94,5,10,100,29,10.7,10,4.7,3.7,21.1,20,0.1,0,0,NA,NA,NA,NA
"2055",237411,128161,"TAD",42206.5,94,4,10,100,24,22.3,16.1,5.4,4.7,11,9,6.2,0,0,NA,NA,NA,NA
"2056",237412,128161,"TAD",42206.75,94,3,10,100,35,17,14.3,4.1,3,7.4,18,0,0,0,NA,NA,NA,NA
"2057",237413,128161,"TAD",42207,94,2,10,100,35,13,6.3,2.6,1.9,6.1,32,2.2,0,0,NA,NA,NA,NA
"2058",237414,128161,"TAD",42207.25,94,7,10,100,55,6.7,10.4,3.7,2.8,7.4,10,3.9,0,0,NA,NA,NA,NA
"2059",237415,128161,"TAD",42207.5,95,3,10,100,23,7.1,7.8,5.8,6.9,25.7,22,0.3,0,0,NA,NA,NA,NA
"2060",237416,128161,"TAD",42207.75,95,5,10,100,18,8.2,11.2,4.5,7.1,36.6,13,0.4,0,0,NA,NA,NA,NA
"2061",237417,128161,"TAD",42208,95,3,10,100,23,10.3,7.5,2.9,2.5,21,31,0.8,0,0,NA,NA,NA,NA
"2062",237418,128161,"TAD",42208.25,95,3,10,100,37,8.2,6.3,2,2.2,29.5,11,2.2,0,0,NA,NA,NA,NA
"2063",237419,128161,"TAD",42208.5,95,8,10,100,41,22.4,23.9,2.8,3.3,3.2,2,0.7,0,0,NA,NA,NA,NA
"2064",237420,128161,"TAD",42208.75,95,4,10,100,14,7.6,6,3.7,3.6,26.4,25,12.3,0,0,NA,NA,NA,NA
"2065",237421,128161,"TAD",42209,95,5,10,100,34,8.2,5,2,1.7,9.3,38,1.1,0,0,NA,NA,NA,NA
"2066",237422,128161,"TAD",42209.25,95,3,10,100,34,6.5,6.8,2.5,1.7,26.5,21,0.7,0,0,NA,NA,NA,NA
"2067",237423,128161,"TAD",42209.5,95,1,10,100,34,7.1,5.1,2.4,1.9,10.1,18,20.4,0,0,NA,NA,NA,NA
"2068",237424,128161,"TAD",42209.75,95,1,10,100,48,16.9,8.1,2.5,1.6,9.2,13,0.2,0,0,NA,NA,NA,NA
"2069",237425,128161,"TAD",42210,95,5,10,100,45,12.2,7.4,3.5,2.6,10.8,13,3.7,0,0,NA,NA,NA,NA
"2070",237426,128161,"TAD",42210.25,95,5,10,100,46,15.8,8.9,3.3,2,10.4,13,0.2,0,0,NA,NA,NA,NA
"2071",237427,128161,"TAD",42210.5,95,2,10,100,31,9,12.9,4.2,4.9,29.4,8,0,0,0,NA,NA,NA,NA
"2072",237428,128161,"TAD",42210.75,95,4,10,100,59,19.5,10.9,2.2,1.4,5.3,0,0,0,0,NA,NA,NA,NA
"2073",237429,128161,"TAD",42211,95,2,10,100,37,10.6,37.5,9.1,5,0.4,0,0,0,0,NA,NA,NA,NA
"2074",237430,128161,"TAD",42211.25,95,1,10,100,51,15,10.6,10,10.9,2.3,0,0,0,0,NA,NA,NA,NA
"2075",237431,128161,"TAD",42211.5,95,3,10,100,36,12.6,8.2,21,14.3,7.6,0,0,0,0,NA,NA,NA,NA
"2076",237432,128161,"TAD",42211.75,95,3,10,100,29,9.6,16.3,13.1,19.4,12.1,0,0,0,0,NA,NA,NA,NA
"2077",237433,128161,"TAD",42212,95,3,10,100,32,11.4,35.2,6.3,3.5,11,0,0,0,0,NA,NA,NA,NA
"2078",237434,128161,"TAD",42212.25,95,5,10,100,56,8.3,11.3,3.5,1.6,19.2,0,0,0,0,NA,NA,NA,NA
"2079",237435,128161,"TAD",42212.5,95,2,10,100,22,7.8,12.4,17.3,17,23.4,0,0,0,0,NA,NA,NA,NA
"2080",237436,128161,"TAD",42212.75,95,4,10,100,39,22.4,9.8,2.2,2.8,23.6,0,0,0,0,NA,NA,NA,NA
"2081",237437,128161,"TAD",42213,95,6,10,100,34,10,13.2,13.5,15.1,13.9,0,0,0,0,NA,NA,NA,NA
"2082",237438,128161,"TAD",42213.25,95,3,10,100,36,17.1,19.9,12.2,9.6,4.6,0,0,0,0,NA,NA,NA,NA
"2083",237439,128161,"TAD",42213.5,95,1,10,100,49,17.6,24.5,5.1,2.1,1.2,0,0,0,0,NA,NA,NA,NA
"2084",237440,128161,"TAD",42213.75,95,4,10,100,31,9.2,18.6,12.9,15,12.5,0,0,0,0,NA,NA,NA,NA
"2085",237441,128161,"TAD",42214,95,2,10,100,37,12.6,12.2,16.1,15.2,6.1,0,0,0,0,NA,NA,NA,NA
"2086",237442,128161,"TAD",42214.25,95,2,10,100,32,14.5,18.9,5.1,4.2,25,0,0,0,0,NA,NA,NA,NA
"2087",237443,128161,"TAD",42214.5,95,1,10,100,26,15.9,28.4,13.3,7.6,8.6,0,0,0,0,NA,NA,NA,NA
"2088",237444,128161,"TAD",42214.75,95,4,10,100,26,16.4,29.2,6.8,6.1,13.8,1,0,0,0,NA,NA,NA,NA
"2089",237445,128161,"TAD",42215,95,1,10,100,21,13.5,24.9,9.4,8.5,22.6,0,0,0,0,NA,NA,NA,NA
"2090",237446,128161,"TAD",42215.25,95,1,10,100,33,12.2,28.3,15.8,5.7,4.4,0,0,0,0,NA,NA,NA,NA
"2091",237447,128161,"TAD",42215.5,95,3,10,100,70,16.7,10.6,2.5,0.3,0,0,0,0,0,NA,NA,NA,NA
"2092",237448,128161,"TAD",42215.75,95,4,10,100,72,12.6,8.7,2.6,3.2,0.6,0,0,0,0,NA,NA,NA,NA
"2093",237449,128161,"TAD",42216,95,6,10,100,72,11.3,10,5.2,1,0.3,0,0,0,0,NA,NA,NA,NA
"2094",237450,128161,"TAD",42216.25,95,3,10,100,69,13.3,16.9,0.6,0,0,0,0,0,0,NA,NA,NA,NA
"2095",237451,128161,"TAD",42216.5,95,1,10,100,66,14.8,17.8,0.6,0.3,0,0,0,0,0,NA,NA,NA,NA
"2096",237452,128161,"TAD",42216.75,96,4,10,100,53,17.4,23.6,3,1.9,0.7,0,0,0,0,NA,NA,NA,NA
"2097",237453,128161,"TAD",42217.25,96,3,10,100,17,13.6,28.3,11.7,9.7,18.5,0,0,0,0,NA,NA,NA,NA
"2098",237454,128161,"TAD",42217.5,96,3,10,100,16,6,5.1,1.9,2.3,13.7,55,0,0,0,NA,NA,NA,NA
"2099",237455,128161,"TAD",42217.75,96,4,10,100,20,6.4,9.8,5.3,6.1,21.8,30,0,0,0,NA,NA,NA,NA
"2100",237456,128161,"TAD",42218,96,1,10,100,15,10.8,14.2,8.2,5.4,21.4,24,0,0,0,NA,NA,NA,NA
"2101",237457,128161,"TAD",42218.25,96,2,10,100,42,12.1,16,5,4.5,10.8,9,0,0,0,NA,NA,NA,NA
"2102",237458,128161,"TAD",42218.5,96,1,10,100,20,14.3,20.1,5.4,6.2,25.7,7,0,0,0,NA,NA,NA,NA
"2103",237459,128161,"TAD",42218.75,96,2,10,100,30,20.4,21.2,4.9,3.1,12.3,8,0.1,0,0,NA,NA,NA,NA
"2104",237460,128161,"TAD",42219,96,4,10,100,19,8.6,14.3,7.6,6.7,35.7,8,0,0,0,NA,NA,NA,NA
"2105",237461,128161,"TAD",42219.25,96,4,10,100,22,16,25.3,7.2,5.6,17,6,0,0,0,NA,NA,NA,NA
"2106",237462,128161,"TAD",42219.5,96,4,10,100,21,9.9,15,4.8,4.1,20.6,18,5.2,0,0,NA,NA,NA,NA
"2107",237463,128161,"TAD",42219.75,96,7,10,100,43,14.8,11.9,3,2.4,5.4,18,0,0,0,NA,NA,NA,NA
"2108",237464,128161,"TAD",42220.5,96,5,10,100,28,13.5,19.3,3.3,3.5,11.8,17,3.1,0,0,NA,NA,NA,NA
"2109",237465,128161,"TAD",42220.75,96,3,10,100,23,14.2,14.7,6.5,7.5,23.6,9,0.3,0,0,NA,NA,NA,NA
"2110",237466,128161,"TAD",42221.25,96,2,10,100,31,14,13.7,3.1,2.5,9.7,25,0,0,0,NA,NA,NA,NA
"2111",237467,128161,"TAD",42221.5,96,1,10,100,18,8.2,8.4,2.5,2.6,30.2,28,1.5,0,0,NA,NA,NA,NA
"2112",237468,128161,"TAD",42221.75,96,2,10,100,39,16.3,15.4,3.9,3.5,13.9,6,0.9,0,0,NA,NA,NA,NA
"2113",237469,128161,"TAD",42222,96,1,10,100,44,12.4,10,3,3.2,11.1,15,0,0,0,NA,NA,NA,NA
"2114",237470,128161,"TAD",42222.75,96,1,10,100,22,11.7,15.7,4.2,2.6,32.5,10,0,0,0,NA,NA,NA,NA
"2115",237471,128161,"TAD",42223,96,2,10,100,28,16,12.7,2.9,2.2,9.6,27,0,0,0,NA,NA,NA,NA
"2116",237472,128161,"TAD",42223.25,96,2,10,100,38,14.3,17.6,8.7,6.7,11.9,2,0,0,0,NA,NA,NA,NA
"2117",237473,128161,"TAD",42223.75,96,2,10,100,28,16.8,20.1,5.4,2.2,8.1,15,2.9,0,0,NA,NA,NA,NA
